FIPS,qtr,Property,Violence,Drug,Prostitution,pop,med_inc,pct_color,pop_density,Property.k,Violence.k,Drug.k,Prostitution.k,Allcrime,Allcrime.k,group
8031002803,2018.25,33,5,1,0,4658,55852,0.17496779733791326,21336.471579459205,7.084585659081151,1.07342206955775,0.21468441391155002,0,39,8.37269214255045,3
8031002803,2018.5,50,2,0,0,4658,55852,0.17496779733791326,21336.471579459205,10.734220695577502,0.42936882782310004,0,0,52,11.163589523400601,3
8031002803,2018.75,44,6,1,0,4658,55852,0.17496779733791326,21336.471579459205,9.446114212108201,1.2881064834693001,0.21468441391155002,0,51,10.94890510948905,3
8031002803,2019,26,1,1,0,4658,55852,0.17496779733791326,21336.471579459205,5.5817947617003005,0.21468441391155002,0.21468441391155002,0,28,6.011163589523401,3
8031002803,2019.25,40,2,2,0,4658,55852,0.17496779733791326,21336.471579459205,8.587376556462,0.42936882782310004,0.42936882782310004,0,44,9.446114212108201,3
8031002803,2019.5,41,7,0,0,4658,55852,0.17496779733791326,21336.471579459205,8.802060970373551,1.5027908973808501,0,0,48,10.304851867754401,3
8031002803,2019.75,37,3,1,0,4658,55852,0.17496779733791326,21336.471579459205,7.943323314727351,0.6440532417346501,0.21468441391155002,0,41,8.802060970373551,3
8031002803,2020,44,2,0,0,4658,55852,0.17496779733791326,21336.471579459205,9.446114212108201,0.42936882782310004,0,0,46,9.875483039931302,3
8031002803,2020.25,69,5,0,0,4658,55852,0.17496779733791326,21336.471579459205,14.813224559896952,1.07342206955775,0,0,74,15.886646629454702,3
8031002803,2020.5,77,1,1,0,4658,55852,0.17496779733791326,21336.471579459205,16.530699871189352,0.21468441391155002,0.21468441391155002,0,79,16.960068699012453,3
8031002803,2020.75,101,2,1,0,4658,55852,0.17496779733791326,21336.471579459205,21.683125805066553,0.42936882782310004,0.21468441391155002,0,104,22.327179046801202,3
8031002803,2021,68,4,0,0,4658,55852,0.17496779733791326,21336.471579459205,14.598540145985401,0.8587376556462001,0,0,72,15.457277801631601,3
8031002803,2021.25,68,4,0,0,4658,55852,0.17496779733791326,21336.471579459205,14.598540145985401,0.8587376556462001,0,0,72,15.457277801631601,3
8031002803,2021.5,94,4,0,0,4658,55852,0.17496779733791326,21336.471579459205,20.1803349076857,0.8587376556462001,0,0,98,21.039072563331903,3
8031002803,2021.75,68,2,0,0,4658,55852,0.17496779733791326,21336.471579459205,14.598540145985401,0.42936882782310004,0,0,70,15.027908973808502,3
8031002901,2011,35,1,1,0,3246,74792,0.15526802218114602,8489.813069380285,10.782501540357362,0.3080714725816389,0.3080714725816389,0,37,11.398644485520641,3
8031002901,2011.25,43,1,0,0,3246,74792,0.15526802218114602,8489.813069380285,13.247073321010474,0.3080714725816389,0,0,44,13.555144793592113,3
8031002901,2011.5,36,1,2,0,3246,74792,0.15526802218114602,8489.813069380285,11.090573012939002,0.3080714725816389,0.6161429451632778,0,39,12.014787430683919,3
8031002901,2011.75,34,1,0,0,3246,74792,0.15526802218114602,8489.813069380285,10.474430067775724,0.3080714725816389,0,0,35,10.782501540357362,3
8031002901,2012,43,1,1,0,3246,74792,0.15526802218114602,8489.813069380285,13.247073321010474,0.3080714725816389,0.3080714725816389,0,45,13.863216266173753,3
8031002901,2012.25,43,3,0,0,3246,74792,0.15526802218114602,8489.813069380285,13.247073321010474,0.9242144177449169,0,0,46,14.17128773875539,3
8031002901,2012.5,48,4,2,0,3246,74792,0.15526802218114602,8489.813069380285,14.78743068391867,1.2322858903265557,0.6161429451632778,0,54,16.635859519408502,3
8031002901,2012.75,30,3,1,0,3246,74792,0.15526802218114602,8489.813069380285,9.242144177449168,0.9242144177449169,0.3080714725816389,0,34,10.474430067775724,3
8031002901,2013,47,2,1,0,3246,74792,0.15526802218114602,8489.813069380285,14.47935921133703,0.6161429451632778,0.3080714725816389,0,50,15.403573629081947,3
8031002901,2013.25,43,2,1,0,3246,74792,0.15526802218114602,8489.813069380285,13.247073321010474,0.6161429451632778,0.3080714725816389,0,46,14.17128773875539,3
8031002901,2013.5,30,3,2,0,3246,74792,0.15526802218114602,8489.813069380285,9.242144177449168,0.9242144177449169,0.6161429451632778,0,35,10.782501540357362,3
