FIPS,qtr,no_action_sub,no_action_veh,citation_sub,citation_veh,arrest_sub,arrest_veh,no_action,citation,arrest,allstop,allstop_sub,allstop_veh,pop,med_inc,pct_color,pop_density,allstop.k,no_action.k,citation.k,arrest.k,group
8031004304,2011.5,16,56,0,20,3,18,72,20,21,113,19,94,5885,84068,0.19320305862361936,5790.91624347051,19.201359388275275,12.234494477485132,3.398470688190314,3.56839422259983,3
8031004304,2011.75,8,34,0,19,3,13,42,19,16,77,11,66,5885,84068,0.19320305862361936,5790.91624347051,13.08411214953271,7.13678844519966,3.2285471537807986,2.7187765505522514,3
8031004304,2012,15,46,0,19,2,12,61,19,14,94,17,77,5885,84068,0.19320305862361936,5790.91624347051,15.972812234494478,10.365335598980458,3.2285471537807986,2.37892948173322,3
8031004304,2012.25,15,47,0,11,5,14,62,11,19,92,20,72,5885,84068,0.19320305862361936,5790.91624347051,15.632965165675445,10.535259133389975,1.8691588785046729,3.2285471537807986,3
8031004304,2012.5,14,63,1,19,13,24,77,20,37,134,28,106,5885,84068,0.19320305862361936,5790.91624347051,22.769753610875107,13.08411214953271,3.398470688190314,6.287170773152082,3
8031004304,2012.75,17,58,0,18,3,13,75,18,16,109,20,89,5885,84068,0.19320305862361936,5790.91624347051,18.521665250637213,12.74426508071368,3.058623619371283,2.7187765505522514,3
8031004304,2013,20,67,2,38,0,14,87,40,14,141,22,119,5885,84068,0.19320305862361936,5790.91624347051,23.959218351741715,14.783347493627867,6.796941376380628,2.37892948173322,3
8031004304,2013.25,10,45,0,40,2,8,55,40,10,105,12,93,5885,84068,0.19320305862361936,5790.91624347051,17.84197111299915,9.345794392523365,6.796941376380628,1.699235344095157,3
8031004304,2013.5,22,26,0,8,2,9,48,8,11,67,24,43,5885,84068,0.19320305862361936,5790.91624347051,11.384876805437553,8.156329651656755,1.3593882752761257,1.8691588785046729,3
8031004304,2013.75,20,48,0,29,5,18,68,29,23,120,25,95,5885,84068,0.19320305862361936,5790.91624347051,20.390824129141887,11.554800339847068,4.927782497875956,3.9082412914188613,3
8031004304,2014,10,39,0,52,6,7,49,52,13,114,16,98,5885,84068,0.19320305862361936,5790.91624347051,19.37128292268479,8.32625318606627,8.836023789294817,2.2090059473237043,3
8031004304,2014.25,22,34,2,39,3,10,56,41,13,110,27,83,5885,84068,0.19320305862361936,5790.91624347051,18.69158878504673,9.51571792693288,6.966864910790145,2.2090059473237043,3
8031004304,2014.5,18,26,1,95,4,11,44,96,15,155,23,132,5885,84068,0.19320305862361936,5790.91624347051,26.338147833474935,7.4766355140186915,16.31265930331351,2.548853016142736,3
